Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1697,0.2187,0.7618,0.0039,0.0094,0.0016,0.0015,0.0024,0.0002,0.0001,0.0003
1698,0.9954,0.0012,0.0002,0.0001,0.0016,0.0002,0.0005,0.0005,0.0000,0.0002
1699,0.5935,0.0116,0.0006,0.1026,0.0418,0.0352,0.0781,0.0967,0.0007,0.0391
1700,0.4393,0.0634,0.0011,0.4466,0.0095,0.0169,0.0156,0.0023,0.0005,0.0050
1701,0.9859,0.0097,0.0002,0.0008,0.0012,0.0002,0.0015,0.0002,0.0000,0.0002
1702,0.5414,0.0823,0.3295,0.0004,0.0271,0.0091,0.0044,0.0035,0.0011,0.0011
1703,0.9924,0.0051,0.0001,0.0004,0.0008,0.0001,0.0009,0.0001,0.0000,0.0001
1704,0.2958,0.3459,0.0036,0.3226,0.0102,0.0052,0.0127,0.0005,0.0005,0.0029
1705,0.9959,0.0015,0.0001,0.0002,0.0010,0.0001,0.0007,0.0003,0.0000,0.0002
1706,0.4725,0.1642,0.0029,0.2110,0.0578,0.0143,0.0579,0.0029,0.0008,0.0158
1707,0.2904,0.4119,0.2442,0.0041,0.0065,0.0283,0.0058,0.0005,0.0076,0.0007
1708,0.9907,0.0039,0.0001,0.0002,0.0033,0.0004,0.0009,0.0003,0.0000,0.0002
1709,0.2370,0.0157,0.0129,0.0444,0.2698,0.1814,0.0640,0.0440,0.0439,0.0869
1710,0.9925,0.0030,0.0004,0.0002,0.0014,0.0005,0.0011,0.0005,0.0000,0.0003
1711,0.5345,0.0037,0.0009,0.0045,0.0232,0.0142,0.0189,0.3857,0.0003,0.0140
1712,0.9014,0.0763,0.0005,0.0101,0.0045,0.0010,0.0049,0.0004,0.0001,0.0008
1713,0.0811,0.0239,0.8218,0.0016,0.0036,0.0389,0.0044,0.0013,0.0226,0.0007
1714,0.6880,0.1519,0.0118,0.0058,0.0899,0.0407,0.0091,0.0012,0.0007,0.0011
1715,0.9933,0.0014,0.0003,0.0003,0.0028,0.0003,0.0007,0.0007,0.0000,0.0001
1716,0.9762,0.0054,0.0002,0.0013,0.0059,0.0009,0.0062,0.0026,0.0001,0.0014
1717,0.4309,0.0052,0.0480,0.0019,0.0525,0.0685,0.0161,0.3541,0.0065,0.0162
1718,0.4046,0.0448,0.0046,0.4827,0.0078,0.0155,0.0163,0.0088,0.0012,0.0137
1719,0.0173,0.0064,0.9268,0.0008,0.0070,0.0173,0.0040,0.0012,0.0186,0.0005
1720,0.4972,0.1223,0.0022,0.3342,0.0126,0.0047,0.0172,0.0022,0.0003,0.0069
1721,0.1279,0.8391,0.0179,0.0072,0.0011,0.0031,0.0025,0.0003,0.0006,0.0004
1722,0.9204,0.0316,0.0003,0.0363,0.0004,0.0010,0.0035,0.0046,0.0000,0.0018
1723,0.9529,0.0095,0.0009,0.0042,0.0087,0.0025,0.0080,0.0108,0.0001,0.0024
1724,0.9570,0.0107,0.0007,0.0032,0.0088,0.0029,0.0090,0.0059,0.0001,0.0017
1725,0.9928,0.0014,0.0001,0.0002,0.0021,0.0002,0.0016,0.0011,0.0000,0.0004
1726,0.8344,0.0168,0.0003,0.1190,0.0035,0.0038,0.0088,0.0080,0.0001,0.0052
1727,0.9663,0.0127,0.0009,0.0026,0.0052,0.0017,0.0068,0.0022,0.0001,0.0013
1728,0.8943,0.0045,0.0007,0.0018,0.0204,0.0022,0.0213,0.0483,0.0001,0.0063
1729,0.9852,0.0106,0.0002,0.0009,0.0012,0.0002,0.0013,0.0002,0.0000,0.0002
1730,0.9556,0.0131,0.0019,0.0020,0.0120,0.0024,0.0072,0.0031,0.0003,0.0024
1731,0.6396,0.0126,0.0010,0.1442,0.0063,0.0076,0.0172,0.1530,0.0003,0.0182
1732,0.9898,0.0044,0.0002,0.0002,0.0023,0.0006,0.0018,0.0005,0.0000,0.0003
1733,0.5500,0.3378,0.0530,0.0144,0.0275,0.0051,0.0085,0.0017,0.0007,0.0013
1734,0.0800,0.0263,0.7032,0.0033,0.0125,0.0511,0.0127,0.0029,0.1054,0.0025
1735,0.8896,0.0229,0.0006,0.0179,0.0179,0.0030,0.0365,0.0068,0.0001,0.0048
1736,0.9740,0.0098,0.0004,0.0007,0.0075,0.0011,0.0042,0.0017,0.0000,0.0006
1737,0.6688,0.0153,0.0151,0.0076,0.0777,0.0981,0.0307,0.0663,0.0039,0.0167
1738,0.4552,0.0051,0.0029,0.0064,0.0719,0.0287,0.0436,0.3612,0.0008,0.0243
1739,0.9948,0.0023,0.0002,0.0001,0.0012,0.0001,0.0008,0.0004,0.0000,0.0002
1740,0.5846,0.0035,0.0006,0.0086,0.0175,0.0135,0.0170,0.3389,0.0003,0.0155
1741,0.8759,0.0204,0.0013,0.0127,0.0367,0.0114,0.0255,0.0102,0.0004,0.0055
1742,0.9813,0.0106,0.0001,0.0019,0.0015,0.0005,0.0030,0.0004,0.0000,0.0006
1743,0.0767,0.9084,0.0026,0.0064,0.0008,0.0020,0.0020,0.0002,0.0004,0.0004
1744,0.0780,0.9086,0.0045,0.0035,0.0007,0.0022,0.0019,0.0002,0.0002,0.0002
1745,0.1892,0.1007,0.0022,0.6664,0.0079,0.0147,0.0090,0.0009,0.0019,0.0072
1746,0.9910,0.0054,0.0001,0.0004,0.0010,0.0002,0.0013,0.0003,0.0000,0.0003
1747,0.1995,0.0376,0.0046,0.2751,0.1053,0.2352,0.0399,0.0101,0.0268,0.0660
1748,0.4267,0.0094,0.0285,0.0233,0.0949,0.0814,0.0249,0.2810,0.0079,0.0221
1749,0.5150,0.0113,0.0063,0.0123,0.0583,0.0381,0.0412,0.2879,0.0011,0.0285
1750,0.4442,0.0093,0.0034,0.0776,0.0863,0.0492,0.0746,0.1275,0.0048,0.1231
1751,0.7089,0.2421,0.0027,0.0196,0.0124,0.0025,0.0102,0.0005,0.0001,0.0010
1752,0.5094,0.4602,0.0022,0.0184,0.0023,0.0006,0.0060,0.0002,0.0001,0.0006
1753,0.1031,0.0320,0.4050,0.0070,0.0228,0.1035,0.0105,0.0018,0.3099,0.0044
1754,0.8993,0.0679,0.0046,0.0011,0.0137,0.0062,0.0056,0.0007,0.0003,0.0005
1755,0.2141,0.7575,0.0044,0.0166,0.0015,0.0022,0.0029,0.0002,0.0002,0.0004
1756,0.4586,0.0046,0.0048,0.0065,0.0387,0.0144,0.0403,0.3952,0.0011,0.0359
1757,0.3496,0.0148,0.0027,0.2120,0.1368,0.0716,0.0658,0.0258,0.0078,0.1131
1758,0.9945,0.0025,0.0001,0.0002,0.0010,0.0002,0.0009,0.0003,0.0000,0.0002
1759,0.7309,0.0040,0.0004,0.0155,0.0206,0.0038,0.0393,0.1624,0.0002,0.0229
1760,0.3098,0.0130,0.0028,0.1648,0.1358,0.1125,0.0796,0.0634,0.0090,0.1094
1761,0.1665,0.0122,0.7114,0.0012,0.0158,0.0581,0.0091,0.0063,0.0170,0.0022
1762,0.9961,0.0015,0.0001,0.0001,0.0009,0.0001,0.0007,0.0003,0.0000,0.0002
1763,0.9781,0.0122,0.0003,0.0017,0.0024,0.0006,0.0036,0.0006,0.0000,0.0006
1764,0.3529,0.0097,0.0023,0.1423,0.0471,0.0735,0.0506,0.2357,0.0036,0.0822
1765,0.1144,0.8739,0.0021,0.0063,0.0004,0.0007,0.0018,0.0001,0.0001,0.0001
1766,0.1107,0.0181,0.7982,0.0018,0.0036,0.0459,0.0034,0.0009,0.0163,0.0010
1767,0.2780,0.0062,0.0850,0.0050,0.0666,0.0748,0.0179,0.4248,0.0169,0.0249
1768,0.3071,0.5797,0.0950,0.0061,0.0042,0.0022,0.0034,0.0010,0.0007,0.0007
1769,0.9940,0.0038,0.0001,0.0002,0.0009,0.0002,0.0005,0.0002,0.0000,0.0001
1770,0.3559,0.0067,0.0101,0.0141,0.0985,0.0397,0.0654,0.3390,0.0056,0.0650
1771,0.9187,0.0225,0.0021,0.0032,0.0328,0.0045,0.0060,0.0085,0.0001,0.0015
1772,0.5978,0.0046,0.0026,0.0051,0.0142,0.0112,0.0128,0.3393,0.0003,0.0120
1773,0.8394,0.1475,0.0007,0.0049,0.0025,0.0006,0.0038,0.0002,0.0000,0.0004
1774,0.4805,0.0279,0.0012,0.3628,0.0205,0.0182,0.0396,0.0152,0.0007,0.0334
1775,0.3734,0.0948,0.0287,0.1021,0.0540,0.2493,0.0201,0.0104,0.0402,0.0270
1776,0.9924,0.0017,0.0002,0.0002,0.0023,0.0004,0.0014,0.0009,0.0000,0.0003
1777,0.9822,0.0078,0.0003,0.0014,0.0025,0.0009,0.0032,0.0009,0.0001,0.0006
1778,0.9854,0.0063,0.0005,0.0005,0.0029,0.0005,0.0021,0.0012,0.0000,0.0005
1779,0.6098,0.0296,0.0023,0.0407,0.0301,0.0171,0.0153,0.2386,0.0002,0.0163
1780,0.2819,0.0472,0.0016,0.6050,0.0127,0.0153,0.0176,0.0033,0.0010,0.0144
1781,0.0571,0.1186,0.1051,0.0101,0.0367,0.4694,0.0281,0.0017,0.1694,0.0038
1782,0.9971,0.0010,0.0001,0.0001,0.0009,0.0001,0.0005,0.0003,0.0000,0.0001
1783,0.7674,0.0078,0.0014,0.0028,0.0976,0.0143,0.0189,0.0857,0.0002,0.0039
1784,0.9373,0.0134,0.0020,0.0106,0.0101,0.0054,0.0086,0.0057,0.0006,0.0064
1785,0.4161,0.0098,0.0034,0.0410,0.1005,0.0476,0.0767,0.2122,0.0040,0.0888
1786,0.9702,0.0101,0.0005,0.0015,0.0082,0.0016,0.0047,0.0026,0.0001,0.0008
1787,0.2984,0.0159,0.0098,0.0135,0.2660,0.2726,0.0325,0.0115,0.0498,0.0299
1788,0.9733,0.0032,0.0002,0.0003,0.0172,0.0010,0.0022,0.0022,0.0000,0.0005
1789,0.9115,0.0039,0.0016,0.0010,0.0225,0.0045,0.0087,0.0433,0.0003,0.0028
1790,0.6686,0.0449,0.0010,0.1891,0.0244,0.0118,0.0406,0.0057,0.0006,0.0133
1791,0.9844,0.0033,0.0003,0.0005,0.0056,0.0011,0.0026,0.0013,0.0002,0.0008
1792,0.0661,0.0210,0.6928,0.0026,0.0097,0.0216,0.0088,0.0031,0.1696,0.0048
1793,0.0120,0.0029,0.9559,0.0008,0.0089,0.0073,0.0018,0.0017,0.0080,0.0006
1794,0.8862,0.0207,0.0012,0.0090,0.0226,0.0043,0.0304,0.0198,0.0001,0.0056
1795,0.0957,0.0868,0.1963,0.0107,0.0471,0.1820,0.0232,0.0020,0.3503,0.0059
1796,0.9969,0.0011,0.0001,0.0001,0.0009,0.0001,0.0004,0.0003,0.0000,0.0001
1797,0.9940,0.0025,0.0001,0.0002,0.0012,0.0001,0.0012,0.0004,0.0000,0.0002
1798,0.6106,0.0316,0.0044,0.0655,0.0637,0.0342,0.0512,0.1133,0.0007,0.0248
1799,0.2355,0.0393,0.6857,0.0032,0.0085,0.0091,0.0061,0.0049,0.0050,0.0028
1800,0.9846,0.0045,0.0008,0.0009,0.0045,0.0011,0.0014,0.0016,0.0002,0.0004
1801,0.9886,0.0044,0.0001,0.0009,0.0018,0.0003,0.0026,0.0008,0.0000,0.0006
1802,0.3639,0.0027,0.0021,0.0063,0.0289,0.0167,0.0195,0.5308,0.0011,0.0280
1803,0.1059,0.8741,0.0023,0.0098,0.0013,0.0036,0.0024,0.0002,0.0002,0.0003
1804,0.9906,0.0024,0.0001,0.0003,0.0024,0.0003,0.0024,0.0011,0.0000,0.0005
1805,0.9860,0.0060,0.0008,0.0005,0.0023,0.0004,0.0023,0.0012,0.0000,0.0006
1806,0.9592,0.0200,0.0004,0.0031,0.0104,0.0010,0.0046,0.0008,0.0000,0.0006
1807,0.5858,0.0344,0.0017,0.3198,0.0165,0.0047,0.0181,0.0055,0.0004,0.0132
1808,0.4700,0.0016,0.0028,0.0011,0.0501,0.0072,0.0198,0.4316,0.0003,0.0155
1809,0.5934,0.0675,0.0011,0.2897,0.0149,0.0053,0.0175,0.0020,0.0007,0.0081
1810,0.4467,0.1581,0.0026,0.3221,0.0228,0.0116,0.0274,0.0024,0.0004,0.0059
1811,0.4875,0.0022,0.0090,0.0027,0.0278,0.0066,0.0200,0.4156,0.0013,0.0272
1812,0.5987,0.0336,0.0024,0.1358,0.0662,0.0452,0.0669,0.0145,0.0030,0.0337
1813,0.1003,0.6386,0.0048,0.2280,0.0063,0.0086,0.0105,0.0004,0.0008,0.0018
1814,0.9873,0.0096,0.0002,0.0008,0.0007,0.0002,0.0008,0.0001,0.0000,0.0001
1815,0.1536,0.0360,0.0012,0.7541,0.0075,0.0181,0.0088,0.0025,0.0016,0.0166
1816,0.9946,0.0025,0.0001,0.0001,0.0012,0.0001,0.0009,0.0003,0.0000,0.0002
1817,0.9528,0.0165,0.0004,0.0075,0.0053,0.0012,0.0115,0.0026,0.0001,0.0022
1818,0.9882,0.0020,0.0001,0.0004,0.0041,0.0005,0.0026,0.0015,0.0000,0.0005
1819,0.2771,0.0111,0.1000,0.0174,0.1784,0.1241,0.0331,0.0570,0.1424,0.0594
1820,0.1319,0.3963,0.2259,0.0157,0.0169,0.0978,0.0163,0.0008,0.0955,0.0027
1821,0.9678,0.0242,0.0002,0.0019,0.0014,0.0003,0.0034,0.0003,0.0000,0.0004
1822,0.5347,0.0053,0.0089,0.0040,0.0358,0.0146,0.0342,0.3365,0.0010,0.0249
1823,0.9951,0.0019,0.0001,0.0001,0.0011,0.0001,0.0010,0.0004,0.0000,0.0002
1824,0.2619,0.0350,0.0011,0.6470,0.0098,0.0124,0.0126,0.0024,0.0013,0.0166
1825,0.3715,0.0074,0.0016,0.0824,0.1252,0.0389,0.0914,0.1524,0.0030,0.1260
1826,0.0317,0.0346,0.4805,0.0021,0.0193,0.1622,0.0141,0.0013,0.2516,0.0027
1827,0.3141,0.0179,0.0019,0.4782,0.0326,0.0199,0.0517,0.0175,0.0022,0.0639
1828,0.9889,0.0050,0.0001,0.0003,0.0019,0.0003,0.0024,0.0006,0.0000,0.0004
1829,0.3594,0.0106,0.0031,0.0356,0.2951,0.0798,0.0798,0.0494,0.0069,0.0804
1830,0.1848,0.0179,0.0155,0.0886,0.2325,0.2126,0.0508,0.0329,0.0722,0.0921
1831,0.2224,0.0752,0.0089,0.0864,0.0728,0.4656,0.0207,0.0017,0.0353,0.0110
1832,0.1701,0.0388,0.0015,0.6538,0.0332,0.0412,0.0214,0.0032,0.0048,0.0320
1833,0.9095,0.0043,0.0004,0.0034,0.0222,0.0027,0.0165,0.0357,0.0001,0.0051
1834,0.0955,0.0269,0.0126,0.0259,0.1876,0.5152,0.0314,0.0058,0.0830,0.0162
1835,0.4396,0.5021,0.0076,0.0419,0.0014,0.0024,0.0035,0.0010,0.0002,0.0005
1836,0.8479,0.0481,0.0005,0.0630,0.0115,0.0023,0.0209,0.0026,0.0001,0.0031
1837,0.4848,0.0034,0.0049,0.0031,0.0193,0.0124,0.0140,0.4412,0.0006,0.0163
1838,0.9842,0.0036,0.0003,0.0006,0.0057,0.0007,0.0027,0.0013,0.0001,0.0008
1839,0.8317,0.0101,0.0017,0.0280,0.0040,0.0044,0.0078,0.1064,0.0003,0.0056
1840,0.9960,0.0012,0.0001,0.0001,0.0013,0.0001,0.0007,0.0004,0.0000,0.0002
1841,0.9941,0.0022,0.0001,0.0002,0.0013,0.0002,0.0012,0.0005,0.0000,0.0002
1842,0.9954,0.0025,0.0001,0.0002,0.0007,0.0001,0.0007,0.0002,0.0000,0.0001
1843,0.7516,0.0042,0.0010,0.0039,0.0424,0.0106,0.0219,0.1545,0.0004,0.0096
1844,0.2976,0.3141,0.0181,0.0156,0.0210,0.3106,0.0158,0.0003,0.0056,0.0013
1845,0.9968,0.0012,0.0001,0.0001,0.0009,0.0001,0.0004,0.0003,0.0000,0.0001
1846,0.2797,0.7068,0.0021,0.0068,0.0008,0.0003,0.0031,0.0001,0.0000,0.0002
1847,0.5370,0.0300,0.0020,0.3449,0.0135,0.0330,0.0185,0.0081,0.0015,0.0116
1848,0.9912,0.0052,0.0001,0.0004,0.0011,0.0002,0.0012,0.0002,0.0000,0.0002
1849,0.7046,0.0092,0.0014,0.0232,0.0541,0.0093,0.0722,0.0891,0.0007,0.0362
1850,0.4521,0.0182,0.0060,0.0414,0.1325,0.0252,0.1398,0.1070,0.0022,0.0758
1851,0.9902,0.0040,0.0002,0.0007,0.0018,0.0003,0.0019,0.0006,0.0000,0.0003
1852,0.9025,0.0818,0.0007,0.0086,0.0013,0.0005,0.0035,0.0004,0.0000,0.0006
1853,0.9961,0.0013,0.0001,0.0001,0.0011,0.0001,0.0007,0.0003,0.0000,0.0002
1854,0.8897,0.0162,0.0012,0.0059,0.0325,0.0060,0.0278,0.0163,0.0002,0.0041
1855,0.6931,0.2728,0.0063,0.0127,0.0047,0.0025,0.0060,0.0007,0.0003,0.0008
1856,0.9660,0.0142,0.0002,0.0019,0.0094,0.0014,0.0049,0.0012,0.0001,0.0007
1857,0.9899,0.0027,0.0002,0.0004,0.0024,0.0003,0.0023,0.0012,0.0000,0.0006
1858,0.0445,0.0106,0.4545,0.0036,0.0295,0.0537,0.0137,0.0051,0.3773,0.0076
1859,0.6134,0.3383,0.0030,0.0312,0.0035,0.0016,0.0074,0.0005,0.0001,0.0010
1860,0.1911,0.5207,0.0047,0.2507,0.0082,0.0099,0.0114,0.0006,0.0008,0.0020
1861,0.3241,0.5659,0.0861,0.0027,0.0076,0.0067,0.0046,0.0006,0.0011,0.0006
1862,0.5534,0.0050,0.0008,0.0326,0.0624,0.0162,0.0905,0.1780,0.0006,0.0606
1863,0.1156,0.7417,0.0109,0.0807,0.0114,0.0204,0.0109,0.0004,0.0056,0.0026
1864,0.9947,0.0034,0.0001,0.0002,0.0007,0.0001,0.0007,0.0002,0.0000,0.0001
1865,0.9904,0.0025,0.0001,0.0006,0.0033,0.0004,0.0015,0.0007,0.0000,0.0004
1866,0.3475,0.0372,0.0041,0.4882,0.0185,0.0543,0.0202,0.0054,0.0046,0.0201
1867,0.7008,0.0362,0.0051,0.0958,0.0356,0.0151,0.0525,0.0337,0.0005,0.0248
1868,0.9907,0.0038,0.0003,0.0006,0.0019,0.0010,0.0007,0.0004,0.0002,0.0004
1869,0.3026,0.0245,0.0006,0.5620,0.0252,0.0240,0.0254,0.0040,0.0015,0.0302
1870,0.2232,0.0092,0.0145,0.0195,0.2408,0.2856,0.0563,0.0611,0.0354,0.0544
1871,0.8714,0.0890,0.0008,0.0239,0.0035,0.0009,0.0086,0.0007,0.0001,0.0013
1872,0.3509,0.5659,0.0511,0.0129,0.0077,0.0047,0.0047,0.0007,0.0006,0.0008
1873,0.9962,0.0013,0.0001,0.0001,0.0011,0.0001,0.0006,0.0003,0.0000,0.0002
1874,0.0627,0.8858,0.0174,0.0139,0.0025,0.0103,0.0047,0.0003,0.0016,0.0007
1875,0.3134,0.0324,0.0033,0.3867,0.0769,0.0462,0.0611,0.0133,0.0049,0.0618
1876,0.9813,0.0099,0.0002,0.0012,0.0022,0.0004,0.0036,0.0007,0.0000,0.0006
1877,0.8161,0.0376,0.0087,0.0340,0.0356,0.0130,0.0160,0.0282,0.0007,0.0100
1878,0.6321,0.3326,0.0029,0.0220,0.0025,0.0010,0.0057,0.0004,0.0001,0.0007
1879,0.9838,0.0041,0.0002,0.0008,0.0034,0.0005,0.0045,0.0017,0.0000,0.0009
1880,0.8952,0.0145,0.0003,0.0317,0.0162,0.0024,0.0263,0.0060,0.0002,0.0071
1881,0.9378,0.0023,0.0003,0.0023,0.0169,0.0024,0.0117,0.0220,0.0001,0.0042
1882,0.1696,0.0319,0.0012,0.7319,0.0091,0.0301,0.0110,0.0026,0.0018,0.0108
1883,0.0512,0.0240,0.7397,0.0106,0.0099,0.0236,0.0067,0.0009,0.1307,0.0026
1884,0.1407,0.7952,0.0054,0.0447,0.0027,0.0041,0.0060,0.0003,0.0003,0.0005
1885,0.9432,0.0107,0.0011,0.0036,0.0098,0.0024,0.0116,0.0144,0.0001,0.0031
1886,0.3838,0.1927,0.0031,0.3818,0.0075,0.0085,0.0165,0.0014,0.0005,0.0043
1887,0.9734,0.0230,0.0003,0.0007,0.0010,0.0002,0.0012,0.0001,0.0000,0.0002
1888,0.3089,0.0068,0.0020,0.0935,0.2117,0.0810,0.0832,0.0828,0.0049,0.1252
1889,0.4025,0.5758,0.0023,0.0112,0.0017,0.0005,0.0051,0.0002,0.0001,0.0005
1890,0.5744,0.0457,0.0012,0.3041,0.0143,0.0053,0.0345,0.0060,0.0003,0.0141
1891,0.9517,0.0139,0.0003,0.0116,0.0078,0.0011,0.0092,0.0023,0.0001,0.0019
1892,0.5819,0.2042,0.0073,0.1230,0.0281,0.0219,0.0260,0.0027,0.0007,0.0042
1893,0.4407,0.0081,0.0041,0.0305,0.0245,0.0211,0.0372,0.3776,0.0015,0.0548
1894,0.4480,0.0026,0.0045,0.0031,0.0255,0.0174,0.0224,0.4511,0.0012,0.0243
1895,0.3762,0.0072,0.0022,0.0223,0.0460,0.0316,0.0417,0.4356,0.0009,0.0362
1896,0.7862,0.0401,0.0021,0.0267,0.0525,0.0101,0.0586,0.0138,0.0003,0.0096
1897,0.9839,0.0063,0.0003,0.0015,0.0040,0.0011,0.0016,0.0007,0.0001,0.0005
1898,0.9953,0.0015,0.0001,0.0001,0.0013,0.0001,0.0009,0.0004,0.0000,0.0002
1899,0.1559,0.0428,0.0052,0.0572,0.2214,0.4260,0.0346,0.0050,0.0318,0.0201
1900,0.8808,0.0483,0.0174,0.0247,0.0034,0.0041,0.0039,0.0143,0.0002,0.0030
1901,0.5614,0.0035,0.0021,0.0035,0.0311,0.0176,0.0168,0.3483,0.0004,0.0152
1902,0.4669,0.0029,0.0053,0.0042,0.0106,0.0168,0.0075,0.4745,0.0010,0.0104
1903,0.3672,0.1514,0.0021,0.4490,0.0041,0.0098,0.0113,0.0014,0.0004,0.0033
1904,0.2723,0.0093,0.0012,0.2033,0.1798,0.0442,0.0890,0.0905,0.0037,0.1068
1905,0.5139,0.1346,0.0048,0.2413,0.0361,0.0267,0.0304,0.0027,0.0010,0.0085
1906,0.1858,0.0086,0.0025,0.1440,0.2163,0.1398,0.0662,0.1113,0.0091,0.1165
1907,0.4183,0.5636,0.0048,0.0057,0.0019,0.0010,0.0040,0.0002,0.0001,0.0003
1908,0.9039,0.0264,0.0006,0.0313,0.0112,0.0022,0.0181,0.0035,0.0001,0.0029
1909,0.9702,0.0144,0.0006,0.0026,0.0035,0.0008,0.0054,0.0015,0.0000,0.0010
1910,0.5435,0.0066,0.0037,0.0082,0.0361,0.0201,0.0442,0.3065,0.0007,0.0304
1911,0.7925,0.0724,0.0082,0.0742,0.0125,0.0062,0.0212,0.0056,0.0006,0.0064
1912,0.0644,0.8809,0.0311,0.0047,0.0019,0.0102,0.0050,0.0004,0.0011,0.0004
1913,0.9939,0.0035,0.0001,0.0002,0.0008,0.0001,0.0009,0.0002,0.0000,0.0002
1914,0.4994,0.1346,0.0014,0.3422,0.0020,0.0032,0.0108,0.0017,0.0004,0.0043
1915,0.2211,0.7369,0.0308,0.0027,0.0022,0.0015,0.0028,0.0007,0.0006,0.0007
1916,0.4604,0.0272,0.0068,0.0168,0.2645,0.1174,0.0430,0.0183,0.0096,0.0359
1917,0.6604,0.0116,0.0023,0.0130,0.0429,0.0138,0.0647,0.1686,0.0004,0.0223
1918,0.9820,0.0105,0.0002,0.0009,0.0019,0.0003,0.0030,0.0006,0.0000,0.0005
1919,0.7051,0.2734,0.0025,0.0091,0.0045,0.0008,0.0036,0.0003,0.0001,0.0006
1920,0.8585,0.0050,0.0021,0.0023,0.0147,0.0029,0.0071,0.1005,0.0002,0.0066
1921,0.9953,0.0023,0.0001,0.0002,0.0011,0.0001,0.0005,0.0002,0.0000,0.0001
1922,0.9929,0.0035,0.0001,0.0003,0.0012,0.0002,0.0013,0.0003,0.0000,0.0002
1923,0.9935,0.0040,0.0001,0.0003,0.0010,0.0002,0.0006,0.0002,0.0000,0.0001
1924,0.8289,0.1219,0.0011,0.0340,0.0043,0.0014,0.0063,0.0006,0.0001,0.0014
1925,0.9566,0.0279,0.0008,0.0019,0.0064,0.0011,0.0040,0.0007,0.0001,0.0005
1926,0.9737,0.0091,0.0002,0.0015,0.0052,0.0013,0.0062,0.0015,0.0001,0.0011
1927,0.0780,0.0658,0.5920,0.0031,0.0113,0.0651,0.0086,0.0008,0.1727,0.0025
1928,0.2542,0.0097,0.0367,0.0615,0.0910,0.0689,0.0566,0.2728,0.0239,0.1247
1929,0.9117,0.0355,0.0005,0.0330,0.0053,0.0015,0.0094,0.0012,0.0001,0.0018
1930,0.1166,0.7739,0.0025,0.0969,0.0029,0.0015,0.0048,0.0001,0.0001,0.0006
1931,0.3993,0.0047,0.0116,0.0050,0.0637,0.0801,0.0177,0.3874,0.0044,0.0261
1932,0.8740,0.0239,0.0017,0.0032,0.0428,0.0246,0.0181,0.0078,0.0008,0.0030
1933,0.2064,0.7678,0.0035,0.0154,0.0017,0.0014,0.0031,0.0001,0.0002,0.0003
1934,0.4494,0.1238,0.0075,0.1849,0.0991,0.0762,0.0351,0.0023,0.0034,0.0184
1935,0.9872,0.0070,0.0002,0.0004,0.0027,0.0005,0.0014,0.0004,0.0000,0.0002
1936,0.9089,0.0339,0.0011,0.0238,0.0107,0.0036,0.0122,0.0031,0.0002,0.0025
1937,0.5890,0.0295,0.0457,0.0080,0.0711,0.1749,0.0271,0.0134,0.0274,0.0139
1938,0.1084,0.1303,0.0086,0.4232,0.0382,0.1944,0.0233,0.0014,0.0551,0.0171
1939,0.8409,0.0118,0.0006,0.0090,0.0326,0.0062,0.0539,0.0346,0.0002,0.0101
1940,0.8730,0.0906,0.0012,0.0122,0.0123,0.0014,0.0075,0.0006,0.0001,0.0010
1941,0.1327,0.0029,0.0043,0.0131,0.2164,0.1015,0.0517,0.3847,0.0068,0.0859
1942,0.9610,0.0202,0.0006,0.0035,0.0037,0.0012,0.0071,0.0015,0.0001,0.0011
1943,0.4846,0.0116,0.0008,0.3361,0.0191,0.0059,0.0691,0.0229,0.0004,0.0496
1944,0.9654,0.0069,0.0006,0.0018,0.0079,0.0015,0.0069,0.0073,0.0000,0.0016
1945,0.9174,0.0104,0.0008,0.0181,0.0099,0.0027,0.0154,0.0189,0.0002,0.0062
1946,0.1882,0.2631,0.0187,0.1441,0.0479,0.2379,0.0265,0.0008,0.0646,0.0082
1947,0.9931,0.0023,0.0001,0.0002,0.0018,0.0002,0.0013,0.0005,0.0000,0.0004
1948,0.4954,0.0026,0.0016,0.0048,0.0299,0.0094,0.0284,0.4015,0.0003,0.0261
1949,0.0328,0.0117,0.7474,0.0019,0.0165,0.0450,0.0081,0.0024,0.1320,0.0021
1950,0.3396,0.0010,0.0059,0.0022,0.0124,0.0079,0.0105,0.6007,0.0009,0.0191
1951,0.0719,0.0112,0.0369,0.0119,0.1721,0.3743,0.0379,0.0100,0.2557,0.0182
1952,0.0453,0.0242,0.8986,0.0013,0.0027,0.0158,0.0033,0.0010,0.0075,0.0004
1953,0.1275,0.8402,0.0016,0.0253,0.0012,0.0009,0.0029,0.0001,0.0001,0.0003
1954,0.1108,0.8347,0.0364,0.0058,0.0027,0.0052,0.0033,0.0001,0.0007,0.0003
1955,0.6719,0.0039,0.0024,0.0022,0.0299,0.0056,0.0185,0.2529,0.0002,0.0125
1956,0.8860,0.0216,0.0006,0.0144,0.0147,0.0029,0.0386,0.0133,0.0001,0.0077
1957,0.3768,0.0112,0.0015,0.3176,0.0612,0.0314,0.0655,0.0265,0.0035,0.1048
1958,0.9902,0.0019,0.0002,0.0002,0.0049,0.0004,0.0012,0.0009,0.0000,0.0003
1959,0.8975,0.0275,0.0023,0.0147,0.0174,0.0059,0.0178,0.0123,0.0002,0.0046
