Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1272,0.8356,0.0382,0.0036,0.0226,0.0464,0.0236,0.0189,0.0019,0.0042,0.0050
1273,0.3325,0.2300,0.0435,0.1050,0.0857,0.0859,0.0559,0.0310,0.0092,0.0214
1274,0.5304,0.0288,0.0275,0.0018,0.0683,0.2485,0.0324,0.0353,0.0155,0.0114
1275,0.4854,0.0080,0.2467,0.0083,0.0355,0.0978,0.0580,0.0212,0.0153,0.0237
1276,0.7356,0.1221,0.0025,0.0162,0.0137,0.0549,0.0373,0.0088,0.0005,0.0085
1277,0.6557,0.1537,0.0139,0.0102,0.0395,0.0122,0.0379,0.0623,0.0016,0.0129
1278,0.4641,0.0435,0.0336,0.1014,0.0730,0.0892,0.0287,0.0433,0.0623,0.0609
1279,0.5561,0.3502,0.0026,0.0094,0.0057,0.0128,0.0133,0.0019,0.0007,0.0474
1280,0.6627,0.0012,0.0054,0.0103,0.0261,0.0421,0.0220,0.2177,0.0022,0.0102
1281,0.2617,0.0190,0.6209,0.0006,0.0279,0.0310,0.0149,0.0015,0.0001,0.0225
1282,0.0615,0.3384,0.0067,0.2158,0.0818,0.0367,0.0462,0.0010,0.2023,0.0097
1283,0.0930,0.0056,0.0820,0.1501,0.0044,0.3757,0.0590,0.1659,0.0166,0.0475
1284,0.6894,0.0889,0.0079,0.0017,0.0184,0.0998,0.0428,0.0378,0.0013,0.0122
1285,0.3885,0.5760,0.0001,0.0001,0.0150,0.0003,0.0079,0.0003,0.0006,0.0112
1286,0.7102,0.0098,0.1390,0.0117,0.0151,0.0059,0.0082,0.0832,0.0039,0.0132
1287,0.5586,0.0354,0.0124,0.0622,0.0495,0.0186,0.0446,0.1624,0.0068,0.0495
1288,0.2428,0.0153,0.0075,0.1804,0.0478,0.2874,0.0560,0.1311,0.0105,0.0212
1289,0.4464,0.0538,0.0133,0.1323,0.1615,0.0881,0.0255,0.0396,0.0199,0.0197
1290,0.5432,0.0042,0.0061,0.0923,0.1874,0.0285,0.0330,0.0741,0.0118,0.0193
1291,0.5334,0.0307,0.0026,0.2061,0.0402,0.0536,0.0486,0.0447,0.0216,0.0185
1292,0.5108,0.3597,0.0074,0.0227,0.0197,0.0146,0.0243,0.0254,0.0029,0.0125
1293,0.1404,0.5149,0.0056,0.2025,0.0004,0.0573,0.0412,0.0219,0.0000,0.0158
1294,0.5066,0.4285,0.0023,0.0085,0.0126,0.0129,0.0182,0.0026,0.0003,0.0075
1295,0.3073,0.0274,0.0092,0.1304,0.2356,0.1347,0.0766,0.0114,0.0477,0.0197
1296,0.9021,0.0214,0.0058,0.0041,0.0160,0.0038,0.0362,0.0021,0.0031,0.0055
1297,0.3533,0.0381,0.0313,0.0547,0.0683,0.0890,0.0832,0.2454,0.0007,0.0359
1298,0.1312,0.0321,0.3450,0.2077,0.0595,0.0689,0.0497,0.0592,0.0029,0.0440
1299,0.3481,0.6432,0.0003,0.0016,0.0039,0.0004,0.0018,0.0000,0.0001,0.0006
1300,0.7769,0.0319,0.0851,0.0007,0.0420,0.0206,0.0300,0.0026,0.0006,0.0097
1301,0.5113,0.0077,0.0004,0.0483,0.0226,0.0841,0.0241,0.2402,0.0431,0.0182
1302,0.2374,0.0159,0.0350,0.1131,0.0983,0.2632,0.0316,0.1535,0.0098,0.0422
1303,0.7060,0.0375,0.0578,0.0341,0.0310,0.0676,0.0262,0.0111,0.0039,0.0247
1304,0.6190,0.2351,0.0159,0.0018,0.0561,0.0093,0.0260,0.0172,0.0080,0.0117
1305,0.6989,0.0544,0.0593,0.0368,0.0209,0.0417,0.0412,0.0249,0.0067,0.0152
1306,0.5713,0.0979,0.0131,0.0490,0.0541,0.1140,0.0436,0.0320,0.0070,0.0179
1307,0.5927,0.1420,0.0067,0.0162,0.0389,0.0652,0.0232,0.0877,0.0049,0.0223
1308,0.6990,0.0194,0.0449,0.0118,0.0682,0.0681,0.0345,0.0466,0.0002,0.0073
1309,0.1795,0.0151,0.0245,0.3921,0.0434,0.0631,0.0284,0.0460,0.1891,0.0187
1310,0.3794,0.0462,0.3799,0.0027,0.0329,0.0211,0.0554,0.0052,0.0394,0.0379
1311,0.0387,0.0431,0.0010,0.0675,0.0225,0.5071,0.0400,0.0027,0.2584,0.0190
1312,0.5802,0.0428,0.0482,0.0551,0.0491,0.1168,0.0245,0.0686,0.0024,0.0120
1313,0.5317,0.3604,0.0083,0.0023,0.0140,0.0277,0.0459,0.0060,0.0005,0.0032
1314,0.5817,0.0509,0.0080,0.0797,0.0444,0.1070,0.0375,0.0712,0.0027,0.0170
1315,0.2714,0.3342,0.0306,0.0980,0.0704,0.0420,0.0277,0.0072,0.0932,0.0252
1316,0.7185,0.0429,0.0525,0.0084,0.0483,0.0314,0.0414,0.0122,0.0018,0.0424
1317,0.0294,0.7251,0.0033,0.2084,0.0040,0.0083,0.0111,0.0044,0.0016,0.0043
1318,0.6266,0.0292,0.0089,0.0258,0.0632,0.0988,0.0306,0.0319,0.0439,0.0412
1319,0.6890,0.1761,0.0157,0.0006,0.0349,0.0061,0.0253,0.0208,0.0003,0.0313
1320,0.3359,0.0641,0.0317,0.2021,0.0697,0.0664,0.0314,0.0407,0.1501,0.0079
1321,0.7503,0.0654,0.0042,0.0155,0.0624,0.0577,0.0242,0.0042,0.0034,0.0128
1322,0.5340,0.0932,0.0032,0.0411,0.0823,0.0870,0.0917,0.0155,0.0060,0.0461
1323,0.3553,0.1121,0.0025,0.0803,0.1269,0.1393,0.0607,0.0734,0.0217,0.0278
1324,0.2028,0.7130,0.0001,0.0003,0.0484,0.0018,0.0252,0.0005,0.0001,0.0077
1325,0.8375,0.0602,0.0165,0.0020,0.0300,0.0204,0.0160,0.0024,0.0069,0.0081
1326,0.4688,0.0659,0.0026,0.1041,0.0845,0.1245,0.0626,0.0317,0.0070,0.0483
1327,0.3243,0.0699,0.0040,0.2192,0.0063,0.2642,0.0652,0.0116,0.0018,0.0335
1328,0.1512,0.1579,0.1430,0.0933,0.0844,0.0516,0.0839,0.1538,0.0226,0.0582
1329,0.3203,0.0133,0.1053,0.0770,0.0683,0.0431,0.0264,0.2646,0.0245,0.0571
1330,0.5760,0.0151,0.0591,0.1412,0.0165,0.1094,0.0422,0.0153,0.0119,0.0133
1331,0.8712,0.0073,0.0202,0.0032,0.0489,0.0175,0.0138,0.0061,0.0042,0.0076
1332,0.3264,0.0122,0.0026,0.2198,0.2629,0.0596,0.0365,0.0243,0.0306,0.0250
1333,0.7862,0.0647,0.0093,0.0094,0.0536,0.0047,0.0246,0.0237,0.0063,0.0174
1334,0.9279,0.0216,0.0000,0.0402,0.0000,0.0001,0.0065,0.0000,0.0000,0.0036
1335,0.8456,0.0919,0.0077,0.0024,0.0141,0.0130,0.0138,0.0041,0.0000,0.0073
1336,0.1289,0.2698,0.1652,0.1314,0.0996,0.0345,0.0922,0.0428,0.0254,0.0102
1337,0.5912,0.0351,0.0014,0.0627,0.0833,0.0852,0.0637,0.0529,0.0083,0.0163
1338,0.0344,0.5997,0.0041,0.1173,0.0201,0.0700,0.0159,0.0030,0.1105,0.0249
1339,0.5855,0.2178,0.1068,0.0002,0.0358,0.0068,0.0227,0.0110,0.0008,0.0127
1340,0.7744,0.0258,0.0074,0.0137,0.0651,0.0255,0.0428,0.0264,0.0011,0.0178
1341,0.8042,0.0290,0.0327,0.0004,0.0477,0.0336,0.0319,0.0039,0.0053,0.0112
1342,0.8393,0.0264,0.0124,0.0010,0.0250,0.0119,0.0246,0.0116,0.0038,0.0442
1343,0.2141,0.3775,0.0054,0.2085,0.0340,0.1064,0.0312,0.0087,0.0041,0.0101
1344,0.1058,0.0438,0.1999,0.0344,0.1045,0.0493,0.0350,0.1463,0.2179,0.0630
1345,0.0933,0.0127,0.4297,0.0327,0.1389,0.1498,0.0605,0.0096,0.0433,0.0295
1346,0.5678,0.0038,0.0104,0.3159,0.0196,0.0289,0.0197,0.0035,0.0117,0.0185
1347,0.7718,0.1157,0.0200,0.0004,0.0214,0.0145,0.0160,0.0034,0.0037,0.0332
1348,0.6970,0.0948,0.0057,0.0315,0.0331,0.0025,0.0365,0.0605,0.0065,0.0320
1349,0.1596,0.2871,0.1334,0.1651,0.0288,0.1175,0.0276,0.0092,0.0459,0.0257
1350,0.7849,0.0845,0.0070,0.0001,0.0391,0.0356,0.0304,0.0136,0.0008,0.0041
1351,0.0054,0.9723,0.0043,0.0011,0.0022,0.0040,0.0048,0.0005,0.0012,0.0041
1352,0.9005,0.0163,0.0063,0.0004,0.0058,0.0130,0.0388,0.0162,0.0000,0.0026
1353,0.4402,0.0144,0.0002,0.4781,0.0002,0.0016,0.0444,0.0006,0.0006,0.0197
1354,0.6885,0.1215,0.0077,0.0098,0.0169,0.0143,0.0263,0.0220,0.0123,0.0808
1355,0.3265,0.6073,0.0225,0.0048,0.0028,0.0070,0.0121,0.0090,0.0003,0.0077
1356,0.5672,0.2499,0.0660,0.0055,0.0189,0.0264,0.0208,0.0183,0.0009,0.0262
1357,0.3814,0.3097,0.0214,0.0436,0.0697,0.0354,0.0841,0.0122,0.0050,0.0376
1358,0.3483,0.0475,0.0193,0.1342,0.1080,0.1505,0.0861,0.0315,0.0178,0.0568
1359,0.6066,0.0136,0.0842,0.0065,0.1777,0.0470,0.0143,0.0288,0.0003,0.0209
1360,0.0800,0.0661,0.0032,0.7769,0.0012,0.0136,0.0283,0.0050,0.0018,0.0239
1361,0.5474,0.0312,0.2046,0.0070,0.0646,0.0258,0.0512,0.0227,0.0009,0.0446
1362,0.2032,0.0504,0.2738,0.0025,0.0079,0.3356,0.0352,0.0012,0.0737,0.0165
1363,0.3549,0.0485,0.0031,0.3864,0.0630,0.0422,0.0502,0.0242,0.0084,0.0191
1364,0.6665,0.0676,0.0129,0.0053,0.0658,0.0645,0.0431,0.0179,0.0203,0.0362
1365,0.7166,0.0055,0.0044,0.0238,0.0750,0.0759,0.0145,0.0106,0.0602,0.0135
1366,0.7879,0.0405,0.0422,0.0026,0.0510,0.0077,0.0243,0.0315,0.0012,0.0111
1367,0.0910,0.0256,0.8078,0.0050,0.0115,0.0084,0.0164,0.0033,0.0109,0.0201
1368,0.0009,0.9092,0.0250,0.0009,0.0003,0.0005,0.0057,0.0000,0.0496,0.0078
1369,0.5813,0.0161,0.1354,0.0673,0.0282,0.0467,0.0147,0.0920,0.0027,0.0154
1370,0.5493,0.0338,0.0128,0.0717,0.0834,0.0460,0.0633,0.0338,0.0371,0.0688
1371,0.6264,0.1541,0.0316,0.0060,0.0714,0.0134,0.0301,0.0333,0.0137,0.0201
1372,0.0981,0.0992,0.4567,0.0262,0.1330,0.0300,0.0508,0.0466,0.0418,0.0176
1373,0.4949,0.2547,0.0175,0.0035,0.0476,0.0335,0.0501,0.0881,0.0038,0.0064
1374,0.1138,0.2375,0.0087,0.1698,0.1663,0.1477,0.0545,0.0678,0.0038,0.0300
1375,0.5042,0.0451,0.1183,0.0289,0.1445,0.0340,0.0329,0.0071,0.0208,0.0641
1376,0.5513,0.1337,0.0153,0.0074,0.1701,0.0149,0.0416,0.0085,0.0314,0.0258
1377,0.7046,0.0044,0.1360,0.0082,0.0286,0.0352,0.0268,0.0264,0.0079,0.0219
1378,0.2495,0.0433,0.0048,0.3089,0.0669,0.1313,0.0448,0.0278,0.0674,0.0554
1379,0.4010,0.0066,0.0019,0.0282,0.0701,0.3618,0.0268,0.0048,0.0511,0.0476
1380,0.7673,0.0959,0.0524,0.0006,0.0261,0.0244,0.0112,0.0060,0.0013,0.0149
1381,0.6421,0.0278,0.0062,0.0148,0.0527,0.0562,0.0194,0.1610,0.0040,0.0157
1382,0.7327,0.0407,0.0077,0.0268,0.0485,0.0527,0.0348,0.0289,0.0111,0.0162
1383,0.0884,0.5230,0.3141,0.0007,0.0055,0.0523,0.0078,0.0000,0.0053,0.0030
1384,0.2409,0.0072,0.0275,0.0536,0.1283,0.0221,0.0708,0.3430,0.0591,0.0476
1385,0.6192,0.0741,0.0734,0.0334,0.0343,0.0936,0.0220,0.0350,0.0061,0.0089
1386,0.6343,0.0212,0.1572,0.0015,0.0358,0.0647,0.0214,0.0408,0.0208,0.0023
1387,0.1574,0.1485,0.1331,0.0332,0.0326,0.0074,0.0262,0.0010,0.4439,0.0168
1388,0.8651,0.0303,0.0073,0.0047,0.0368,0.0212,0.0140,0.0070,0.0036,0.0099
1389,0.5180,0.2649,0.0165,0.0349,0.0535,0.0422,0.0366,0.0047,0.0049,0.0240
1390,0.1942,0.2267,0.0574,0.0017,0.0356,0.1733,0.0591,0.0279,0.1878,0.0363
1391,0.6660,0.1464,0.0114,0.0008,0.1119,0.0103,0.0342,0.0062,0.0018,0.0111
1392,0.4886,0.0122,0.0153,0.2150,0.0520,0.0638,0.0669,0.0676,0.0032,0.0153
1393,0.7715,0.0601,0.0126,0.0031,0.0536,0.0337,0.0430,0.0068,0.0026,0.0130
1394,0.7499,0.0670,0.0151,0.0014,0.0086,0.0521,0.0323,0.0611,0.0048,0.0078
1395,0.6670,0.2349,0.0019,0.0231,0.0143,0.0096,0.0223,0.0061,0.0071,0.0137
1396,0.3237,0.0080,0.0940,0.3287,0.0547,0.1205,0.0255,0.0139,0.0149,0.0161
1397,0.3422,0.3132,0.0020,0.1887,0.0436,0.0337,0.0403,0.0086,0.0186,0.0089
1398,0.1205,0.0256,0.5359,0.0029,0.0170,0.1900,0.0440,0.0025,0.0568,0.0046
1399,0.5791,0.1714,0.0248,0.0029,0.0159,0.0296,0.0459,0.0390,0.0808,0.0106
1400,0.2518,0.1100,0.2893,0.0947,0.0421,0.0876,0.0430,0.0175,0.0304,0.0335
1401,0.6029,0.2050,0.0004,0.0979,0.0215,0.0165,0.0232,0.0213,0.0017,0.0097
1402,0.3507,0.3449,0.0197,0.0792,0.0040,0.1766,0.0127,0.0041,0.0019,0.0062
1403,0.0519,0.4995,0.0307,0.1760,0.0171,0.1800,0.0221,0.0055,0.0088,0.0083
1404,0.3766,0.0006,0.2315,0.0176,0.1963,0.0554,0.0462,0.0238,0.0306,0.0214
1405,0.3788,0.1087,0.0144,0.0760,0.1403,0.0814,0.0656,0.0746,0.0334,0.0269
1406,0.5542,0.0101,0.0015,0.3626,0.0007,0.0255,0.0191,0.0020,0.0037,0.0205
1407,0.1163,0.8819,0.0001,0.0002,0.0000,0.0000,0.0012,0.0000,0.0000,0.0002
1408,0.7015,0.0164,0.0879,0.0125,0.0093,0.0735,0.0071,0.0059,0.0814,0.0046
1409,0.1962,0.1607,0.4441,0.1344,0.0224,0.0238,0.0119,0.0006,0.0005,0.0054
1410,0.5891,0.0117,0.0078,0.0877,0.0690,0.1255,0.0385,0.0419,0.0011,0.0276
1411,0.3462,0.0352,0.0663,0.0602,0.2171,0.0958,0.0565,0.0702,0.0280,0.0245
1412,0.6496,0.3331,0.0033,0.0001,0.0000,0.0001,0.0119,0.0000,0.0000,0.0018
1413,0.5005,0.4141,0.0017,0.0076,0.0076,0.0276,0.0188,0.0033,0.0001,0.0188
1414,0.2035,0.0303,0.3394,0.0078,0.1799,0.1269,0.0614,0.0134,0.0252,0.0122
1415,0.7368,0.0237,0.0202,0.0093,0.0578,0.0473,0.0441,0.0167,0.0021,0.0422
1416,0.7044,0.0118,0.0001,0.0808,0.0843,0.0435,0.0405,0.0062,0.0017,0.0268
1417,0.8327,0.0048,0.0007,0.0405,0.0615,0.0192,0.0105,0.0086,0.0118,0.0096
1418,0.1599,0.0279,0.1337,0.4379,0.0480,0.1584,0.0214,0.0027,0.0072,0.0029
1419,0.4592,0.1810,0.0006,0.0325,0.1747,0.1142,0.0214,0.0038,0.0046,0.0080
1420,0.6675,0.0596,0.0861,0.0159,0.0801,0.0440,0.0205,0.0011,0.0186,0.0065
1421,0.3891,0.0430,0.0292,0.0313,0.0892,0.3220,0.0493,0.0159,0.0142,0.0166
1422,0.2148,0.0464,0.0064,0.3213,0.2310,0.0506,0.0725,0.0100,0.0116,0.0354
1423,0.1953,0.2412,0.3909,0.0200,0.0474,0.0314,0.0377,0.0090,0.0083,0.0188
1424,0.2882,0.3354,0.0201,0.1352,0.0671,0.0811,0.0427,0.0124,0.0043,0.0137
1425,0.6530,0.0153,0.0528,0.0147,0.0248,0.0391,0.0426,0.1258,0.0156,0.0163
1426,0.6879,0.0024,0.0084,0.0153,0.0726,0.1193,0.0353,0.0236,0.0017,0.0335
1427,0.2680,0.6551,0.0028,0.0510,0.0035,0.0044,0.0109,0.0001,0.0002,0.0040
1428,0.0920,0.8177,0.0073,0.0461,0.0033,0.0028,0.0118,0.0001,0.0102,0.0087
1429,0.3587,0.0570,0.0196,0.0705,0.1572,0.1218,0.0598,0.1261,0.0094,0.0198
1430,0.7339,0.0123,0.0278,0.0013,0.1006,0.0373,0.0286,0.0180,0.0200,0.0202
1431,0.8957,0.0271,0.0007,0.0005,0.0302,0.0054,0.0160,0.0162,0.0004,0.0077
1432,0.7710,0.0385,0.0015,0.0234,0.0559,0.0559,0.0158,0.0059,0.0260,0.0061
1433,0.9438,0.0466,0.0004,0.0001,0.0000,0.0007,0.0047,0.0000,0.0003,0.0034
1434,0.4417,0.3332,0.0185,0.0711,0.0399,0.0123,0.0299,0.0109,0.0297,0.0127
1435,0.1667,0.0847,0.5638,0.0062,0.0219,0.0163,0.0362,0.0969,0.0011,0.0062
1436,0.0006,0.9964,0.0013,0.0000,0.0000,0.0001,0.0007,0.0000,0.0002,0.0006
1437,0.0649,0.4147,0.3570,0.0013,0.0169,0.0641,0.0309,0.0284,0.0019,0.0198
1438,0.0939,0.0018,0.6884,0.0017,0.0012,0.1837,0.0069,0.0012,0.0195,0.0016
1439,0.8248,0.1533,0.0000,0.0021,0.0003,0.0021,0.0005,0.0007,0.0145,0.0018
1440,0.6977,0.0259,0.0104,0.0058,0.0872,0.0298,0.0274,0.0887,0.0076,0.0195
1441,0.5936,0.0095,0.0098,0.0390,0.0712,0.1718,0.0311,0.0599,0.0034,0.0107
1442,0.7140,0.1846,0.0054,0.0015,0.0369,0.0136,0.0254,0.0020,0.0069,0.0097
1443,0.6660,0.0636,0.0016,0.0248,0.0788,0.0434,0.0491,0.0433,0.0020,0.0274
1444,0.7375,0.1179,0.0069,0.0007,0.0366,0.0218,0.0320,0.0059,0.0013,0.0393
1445,0.0115,0.8437,0.0044,0.0625,0.0316,0.0053,0.0198,0.0001,0.0170,0.0042
1446,0.3027,0.2525,0.0763,0.0065,0.0659,0.1816,0.0845,0.0004,0.0036,0.0261
1447,0.2263,0.5016,0.1065,0.0433,0.0230,0.0514,0.0235,0.0171,0.0016,0.0056
1448,0.7341,0.1052,0.0233,0.0023,0.0680,0.0073,0.0218,0.0224,0.0072,0.0084
1449,0.8917,0.0196,0.0045,0.0005,0.0614,0.0032,0.0070,0.0015,0.0017,0.0090
1450,0.4699,0.0799,0.0009,0.2589,0.0611,0.0245,0.0300,0.0271,0.0291,0.0184
1451,0.7734,0.0428,0.0038,0.0282,0.0349,0.0234,0.0449,0.0123,0.0156,0.0206
1452,0.7919,0.0947,0.0183,0.0013,0.0219,0.0089,0.0217,0.0225,0.0024,0.0164
1453,0.8335,0.0078,0.0025,0.0004,0.0789,0.0307,0.0167,0.0231,0.0010,0.0054
1454,0.5736,0.2828,0.0106,0.0038,0.0267,0.0146,0.0401,0.0220,0.0009,0.0248
1455,0.6902,0.0034,0.0002,0.1192,0.0436,0.0541,0.0533,0.0128,0.0055,0.0178
1456,0.8557,0.0146,0.0111,0.0012,0.0777,0.0073,0.0218,0.0055,0.0014,0.0037
1457,0.6680,0.0012,0.0848,0.0248,0.0724,0.0269,0.0865,0.0190,0.0015,0.0150
1458,0.0222,0.0982,0.0433,0.0783,0.1988,0.3879,0.1025,0.0073,0.0114,0.0502
1459,0.6258,0.1525,0.0714,0.0012,0.0284,0.0081,0.0400,0.0605,0.0004,0.0118
1460,0.6922,0.1271,0.0077,0.0275,0.0240,0.0334,0.0296,0.0184,0.0170,0.0233
1461,0.4136,0.3098,0.0117,0.0890,0.0625,0.0193,0.0505,0.0254,0.0064,0.0116
1462,0.4953,0.3161,0.0160,0.0138,0.0710,0.0454,0.0238,0.0122,0.0033,0.0031
1463,0.2987,0.1998,0.0373,0.1465,0.0946,0.0387,0.0486,0.0287,0.0710,0.0361
1464,0.6568,0.0782,0.0076,0.0080,0.0680,0.1153,0.0436,0.0067,0.0003,0.0156
1465,0.0145,0.0198,0.7108,0.0061,0.1054,0.0578,0.0147,0.0007,0.0071,0.0631
1466,0.8033,0.0319,0.0072,0.0033,0.0133,0.0652,0.0324,0.0371,0.0031,0.0033
1467,0.3107,0.0102,0.0021,0.3678,0.0215,0.1289,0.0339,0.1020,0.0099,0.0131
1468,0.3149,0.0351,0.0021,0.4133,0.0177,0.0474,0.0861,0.0273,0.0097,0.0464
1469,0.4663,0.0176,0.0652,0.0287,0.1222,0.0747,0.0318,0.0945,0.0631,0.0359
1470,0.0624,0.5071,0.0797,0.0764,0.1007,0.0266,0.0369,0.0200,0.0644,0.0258
1471,0.4820,0.1349,0.1860,0.0004,0.0679,0.0807,0.0227,0.0079,0.0080,0.0095
1472,0.6906,0.1763,0.0151,0.0152,0.0274,0.0132,0.0353,0.0100,0.0042,0.0127
1473,0.7200,0.0650,0.0277,0.0022,0.0317,0.0267,0.0399,0.0380,0.0088,0.0399
1474,0.3485,0.2038,0.2883,0.0596,0.0229,0.0238,0.0253,0.0003,0.0083,0.0192
1475,0.0402,0.0122,0.7337,0.0283,0.0719,0.0481,0.0380,0.0069,0.0054,0.0151
1476,0.3690,0.2148,0.0062,0.1449,0.0389,0.0967,0.0586,0.0215,0.0166,0.0328
1477,0.7633,0.0660,0.0128,0.0139,0.0277,0.0084,0.0334,0.0087,0.0562,0.0096
1478,0.1600,0.2858,0.0000,0.4990,0.0015,0.0043,0.0319,0.0056,0.0001,0.0116
1479,0.6233,0.0214,0.0516,0.0410,0.1383,0.0138,0.0287,0.0381,0.0047,0.0390
1480,0.3292,0.0110,0.0512,0.0025,0.1111,0.3979,0.0587,0.0066,0.0023,0.0294
1481,0.0651,0.1945,0.2934,0.0117,0.0373,0.0139,0.0333,0.0148,0.3100,0.0261
1482,0.8174,0.0683,0.0011,0.0130,0.0264,0.0110,0.0270,0.0225,0.0005,0.0127
1483,0.1321,0.0023,0.5078,0.0086,0.0025,0.0036,0.0331,0.2863,0.0000,0.0238
1484,0.7599,0.0973,0.0246,0.0029,0.0254,0.0149,0.0375,0.0110,0.0033,0.0232
1485,0.4296,0.0560,0.0047,0.3720,0.0209,0.0260,0.0642,0.0125,0.0015,0.0125
1486,0.6689,0.0203,0.0466,0.0072,0.0682,0.0155,0.0521,0.1069,0.0044,0.0100
1487,0.3398,0.0269,0.0208,0.2332,0.1046,0.1805,0.0457,0.0142,0.0023,0.0319
1488,0.7763,0.0971,0.0411,0.0032,0.0392,0.0121,0.0138,0.0109,0.0013,0.0048
1489,0.5220,0.0057,0.0011,0.0507,0.0338,0.1173,0.0545,0.2033,0.0004,0.0111
1490,0.6683,0.2219,0.0154,0.0066,0.0088,0.0126,0.0368,0.0162,0.0013,0.0120
1491,0.0864,0.0008,0.1446,0.4688,0.0954,0.0122,0.0207,0.1440,0.0027,0.0245
1492,0.4421,0.0042,0.0254,0.1946,0.0698,0.0761,0.0309,0.1217,0.0125,0.0227
1493,0.0088,0.3451,0.0005,0.1228,0.1598,0.0897,0.0460,0.0171,0.1789,0.0313
1494,0.8206,0.0238,0.0444,0.0018,0.0336,0.0181,0.0185,0.0217,0.0089,0.0086
1495,0.1142,0.8199,0.0003,0.0129,0.0265,0.0023,0.0195,0.0001,0.0001,0.0042
1496,0.4750,0.0888,0.0052,0.1818,0.1112,0.0274,0.0690,0.0143,0.0065,0.0207
1497,0.0165,0.5889,0.0049,0.0550,0.0108,0.0085,0.0507,0.0010,0.2499,0.0138
1498,0.7937,0.0573,0.0188,0.0064,0.0166,0.0260,0.0241,0.0318,0.0098,0.0155
1499,0.3541,0.6053,0.0000,0.0069,0.0071,0.0094,0.0042,0.0017,0.0038,0.0073
1500,0.1207,0.1052,0.2017,0.1066,0.0643,0.1013,0.0314,0.0024,0.2262,0.0403
1501,0.6761,0.1401,0.0071,0.0008,0.0523,0.0110,0.0547,0.0110,0.0369,0.0101
1502,0.5140,0.0463,0.0447,0.0472,0.1198,0.0273,0.0448,0.0575,0.0593,0.0391
1503,0.3903,0.0696,0.0138,0.2077,0.0507,0.1235,0.0625,0.0447,0.0061,0.0311
1504,0.7815,0.0658,0.0044,0.0078,0.0239,0.0100,0.0372,0.0291,0.0109,0.0295
1505,0.7334,0.0223,0.0102,0.0322,0.0448,0.0286,0.0298,0.0339,0.0506,0.0143
1506,0.4614,0.2487,0.2516,0.0023,0.0028,0.0108,0.0044,0.0023,0.0002,0.0154
1507,0.7760,0.0184,0.0476,0.0000,0.0366,0.0197,0.0547,0.0151,0.0147,0.0172
1508,0.1782,0.5104,0.0276,0.0267,0.1080,0.0597,0.0512,0.0224,0.0002,0.0157
1509,0.4640,0.0200,0.1092,0.0476,0.1099,0.0784,0.0418,0.0967,0.0064,0.0260
1510,0.6529,0.1132,0.0294,0.0040,0.0327,0.0458,0.0343,0.0796,0.0007,0.0073
1511,0.3040,0.5318,0.0058,0.0280,0.0358,0.0379,0.0260,0.0061,0.0118,0.0127
1512,0.7995,0.0920,0.0055,0.0017,0.0205,0.0031,0.0273,0.0302,0.0048,0.0154
1513,0.8177,0.0297,0.0094,0.0082,0.0155,0.0511,0.0302,0.0112,0.0056,0.0214
1514,0.5288,0.1576,0.0751,0.0008,0.0656,0.0520,0.0165,0.0637,0.0150,0.0250
1515,0.5073,0.0099,0.0051,0.0705,0.0399,0.0355,0.0283,0.2428,0.0087,0.0521
1516,0.0444,0.3331,0.0190,0.0223,0.2820,0.0106,0.1604,0.0032,0.0026,0.1223
1517,0.5510,0.1551,0.0016,0.1533,0.0452,0.0227,0.0351,0.0127,0.0014,0.0220
1518,0.6837,0.0050,0.0165,0.0382,0.0443,0.0782,0.0362,0.0480,0.0254,0.0246
1519,0.4677,0.0178,0.0352,0.0845,0.1066,0.1214,0.0846,0.0403,0.0029,0.0389
1520,0.6520,0.0086,0.0330,0.0207,0.0629,0.0457,0.0553,0.1001,0.0099,0.0117
1521,0.5625,0.0172,0.0019,0.0086,0.0609,0.0419,0.0443,0.2203,0.0071,0.0353
1522,0.7236,0.0142,0.0428,0.0091,0.0769,0.0270,0.0487,0.0202,0.0087,0.0288
1523,0.0269,0.7031,0.0060,0.0737,0.0009,0.1756,0.0064,0.0021,0.0019,0.0034
1524,0.1915,0.0748,0.0041,0.2376,0.2143,0.1049,0.0570,0.0018,0.0114,0.1026
1525,0.6457,0.0320,0.0025,0.0710,0.0139,0.0150,0.0339,0.1516,0.0039,0.0305
1526,0.8610,0.0194,0.0079,0.0023,0.0345,0.0156,0.0214,0.0075,0.0113,0.0190
1527,0.4800,0.2198,0.0009,0.0459,0.1456,0.0273,0.0422,0.0031,0.0033,0.0319
1528,0.3931,0.1049,0.0026,0.0969,0.1079,0.1735,0.0317,0.0114,0.0102,0.0678
1529,0.7561,0.0119,0.0049,0.0026,0.0278,0.0916,0.0291,0.0539,0.0062,0.0158
1530,0.5614,0.0449,0.0827,0.0360,0.0848,0.0686,0.0608,0.0232,0.0123,0.0253
1531,0.8058,0.0288,0.0121,0.0007,0.0579,0.0214,0.0351,0.0153,0.0149,0.0082
1532,0.5202,0.0586,0.0014,0.1171,0.0180,0.1861,0.0328,0.0471,0.0060,0.0128
1533,0.1923,0.5587,0.0253,0.0347,0.0138,0.0413,0.0545,0.0015,0.0631,0.0149
1534,0.6250,0.0146,0.0184,0.0086,0.0655,0.0139,0.0240,0.0780,0.1015,0.0505
